date,storm_id,name,cat,lat,long,max_sust_windspeed(knots),min_pressure(millibars),34-kt_wind_radi_NE(naut_miles),34-kt_wind_radi_SE,34-kt_wind_radi_SW,34-kt_wind_radi_NW,50-kt_wind_radi_NE,50-kt_wind_radi_SE,50-kt_wind_radi_SW,50-kt_wind_radi_NW,64-kt_wind_radi_NE,64-kt_wind_radi_SE,64-kt_wind_radi_SW,64-kt_wind_radi_NW,year
2017-09-27 12:00:00,AL142017,LEE,HU,30.3,-56.6,100.0,963.0,80.0,60.0,60.0,70.0,50.0,40.0,40.0,50.0,30.0,25.0,25.0,30.0,2017
2017-09-27 18:00:00,AL142017,LEE,HU,30.8,-57.0,100.0,962.0,80.0,60.0,60.0,70.0,50.0,40.0,40.0,50.0,30.0,25.0,25.0,30.0,2017
2017-09-28 00:00:00,AL142017,LEE,HU,31.4,-57.2,95.0,965.0,80.0,60.0,60.0,70.0,50.0,40.0,40.0,50.0,30.0,25.0,25.0,30.0,2017
2017-09-28 06:00:00,AL142017,LEE,HU,32.1,-57.3,90.0,969.0,80.0,80.0,70.0,70.0,50.0,50.0,40.0,40.0,30.0,30.0,25.0,25.0,2017
2017-09-28 12:00:00,AL142017,LEE,HU,33.0,-57.2,85.0,973.0,80.0,80.0,70.0,70.0,50.0,50.0,40.0,40.0,30.0,30.0,25.0,25.0,2017
2017-09-28 18:00:00,AL142017,LEE,HU,34.3,-56.6,80.0,977.0,80.0,80.0,70.0,70.0,50.0,50.0,40.0,40.0,30.0,30.0,25.0,25.0,2017
2017-09-29 00:00:00,AL142017,LEE,HU,35.7,-55.5,75.0,981.0,80.0,100.0,80.0,60.0,50.0,70.0,50.0,30.0,20.0,30.0,25.0,10.0,2017
2017-09-29 06:00:00,AL142017,LEE,HU,37.3,-53.8,70.0,983.0,100.0,120.0,110.0,60.0,50.0,70.0,60.0,30.0,20.0,30.0,30.0,0.0,2017
2017-09-29 12:00:00,AL142017,LEE,HU,39.0,-51.2,65.0,985.0,100.0,120.0,110.0,60.0,50.0,70.0,60.0,30.0,0.0,30.0,30.0,0.0,2017
2017-09-29 18:00:00,AL142017,LEE,TS,41.0,-48.2,55.0,987.0,100.0,120.0,110.0,60.0,50.0,70.0,60.0,30.0,0.0,0.0,0.0,0.0,2017
2017-09-30 00:00:00,AL142017,LEE,TS,43.2,-44.5,50.0,990.0,100.0,120.0,110.0,60.0,50.0,70.0,60.0,0.0,0.0,0.0,0.0,0.0,2017
2017-09-30 06:00:00,AL142017,LEE,LO,45.8,-38.9,45.0,993.0,90.0,130.0,130.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017
2017-09-16 12:00:00,AL152017,MARIA,TD,12.2,-49.7,30.0,1006.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017
2017-09-16 18:00:00,AL152017,MARIA,TS,12.2,-51.7,40.0,1004.0,40.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017
2017-09-17 00:00:00,AL152017,MARIA,TS,12.4,-53.1,45.0,1002.0,40.0,30.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017
2017-09-17 06:00:00,AL152017,MARIA,TS,12.8,-54.4,55.0,994.0,50.0,40.0,0.0,50.0,20.0,20.0,0.0,20.0,0.0,0.0,0.0,0.0,2017
2017-09-17 12:00:00,AL152017,MARIA,TS,13.3,-55.7,60.0,990.0,60.0,40.0,30.0,50.0,30.0,20.0,0.0,20.0,0.0,0.0,0.0,0.0,2017
2017-09-17 18:00:00,AL152017,MARIA,HU,13.6,-57.0,65.0,986.0,70.0,60.0,40.0,60.0,30.0,20.0,0.0,20.0,15.0,0.0,0.0,10.0,2017
2017-09-18 00:00:00,AL152017,MARIA,HU,14.0,-58.0,75.0,979.0,90.0,60.0,40.0,70.0,30.0,20.0,20.0,20.0,15.0,10.0,10.0,10.0,2017
2017-09-18 06:00:00,AL152017,MARIA,HU,14.3,-59.0,80.0,977.0,90.0,60.0,40.0,70.0,30.0,20.0,20.0,30.0,15.0,10.0,10.0,10.0,2017
2017-09-18 12:00:00,AL152017,MARIA,HU,14.5,-59.7,100.0,967.0,110.0,90.0,70.0,90.0,30.0,30.0,30.0,30.0,15.0,15.0,15.0,15.0,2017
2017-09-18 18:00:00,AL152017,MARIA,HU,14.9,-60.4,110.0,956.0,110.0,90.0,80.0,90.0,30.0,30.0,30.0,30.0,20.0,15.0,15.0,20.0,2017
2017-09-19 00:00:00,AL152017,MARIA,HU,15.3,-61.1,145.0,924.0,110.0,110.0,80.0,90.0,40.0,40.0,30.0,40.0,25.0,25.0,20.0,25.0,2017
2017-09-19 01:15:00,AL152017,MARIA,HU,15.4,-61.3,145.0,922.0,110.0,110.0,80.0,90.0,40.0,40.0,30.0,40.0,25.0,25.0,20.0,25.0,2017
2017-09-19 06:00:00,AL152017,MARIA,HU,15.7,-61.9,135.0,940.0,110.0,110.0,80.0,100.0,50.0,50.0,30.0,50.0,25.0,25.0,20.0,25.0,2017
2017-09-19 12:00:00,AL152017,MARIA,HU,16.1,-62.7,140.0,931.0,120.0,110.0,80.0,100.0,80.0,50.0,40.0,80.0,25.0,25.0,20.0,30.0,2017
2017-09-19 18:00:00,AL152017,MARIA,HU,16.6,-63.5,145.0,920.0,120.0,110.0,80.0,100.0,80.0,60.0,60.0,80.0,30.0,30.0,30.0,30.0,2017
2017-09-20 00:00:00,AL152017,MARIA,HU,17.0,-64.3,150.0,909.0,130.0,110.0,100.0,110.0,80.0,70.0,60.0,80.0,50.0,45.0,35.0,40.0,2017
2017-09-20 03:00:00,AL152017,MARIA,HU,17.3,-64.7,150.0,908.0,130.0,110.0,100.0,110.0,80.0,70.0,60.0,80.0,50.0,45.0,35.0,40.0,2017
2017-09-20 06:00:00,AL152017,MARIA,HU,17.6,-65.1,140.0,913.0,130.0,110.0,100.0,110.0,80.0,70.0,60.0,80.0,50.0,45.0,35.0,40.0,2017
2017-09-20 10:15:00,AL152017,MARIA,HU,18.0,-65.9,135.0,920.0,130.0,110.0,100.0,110.0,80.0,70.0,60.0,80.0,50.0,45.0,35.0,40.0,2017
2017-09-20 12:00:00,AL152017,MARIA,HU,18.2,-66.2,115.0,935.0,130.0,110.0,100.0,110.0,80.0,70.0,60.0,80.0,50.0,45.0,35.0,40.0,2017
2017-09-20 18:00:00,AL152017,MARIA,HU,18.6,-67.0,95.0,959.0,130.0,110.0,100.0,110.0,70.0,70.0,60.0,70.0,50.0,45.0,35.0,40.0,2017
2017-09-21 00:00:00,AL152017,MARIA,HU,19.0,-67.6,95.0,958.0,130.0,110.0,110.0,110.0,70.0,70.0,60.0,70.0,50.0,30.0,40.0,40.0,2017
2017-09-21 06:00:00,AL152017,MARIA,HU,19.4,-68.2,100.0,959.0,130.0,110.0,110.0,110.0,70.0,70.0,60.0,70.0,50.0,30.0,40.0,40.0,2017
2017-09-21 12:00:00,AL152017,MARIA,HU,19.9,-68.8,100.0,959.0,130.0,110.0,110.0,110.0,80.0,80.0,60.0,80.0,50.0,50.0,40.0,50.0,2017
2017-09-21 18:00:00,AL152017,MARIA,HU,20.5,-69.5,105.0,960.0,140.0,130.0,110.0,110.0,90.0,80.0,60.0,80.0,60.0,50.0,40.0,50.0,2017
2017-09-22 00:00:00,AL152017,MARIA,HU,20.8,-70.0,110.0,953.0,140.0,120.0,100.0,120.0,90.0,80.0,60.0,80.0,60.0,50.0,40.0,50.0,2017
2017-09-22 06:00:00,AL152017,MARIA,HU,21.2,-70.5,110.0,959.0,140.0,120.0,100.0,130.0,90.0,80.0,60.0,80.0,60.0,50.0,40.0,50.0,2017
2017-09-22 12:00:00,AL152017,MARIA,HU,21.9,-70.9,110.0,958.0,140.0,120.0,100.0,130.0,90.0,80.0,60.0,90.0,60.0,40.0,40.0,40.0,2017
2017-09-22 18:00:00,AL152017,MARIA,HU,22.8,-71.2,110.0,959.0,140.0,130.0,100.0,120.0,80.0,60.0,60.0,70.0,50.0,40.0,35.0,30.0,2017
2017-09-23 00:00:00,AL152017,MARIA,HU,23.7,-71.6,105.0,953.0,160.0,130.0,100.0,120.0,80.0,60.0,60.0,70.0,50.0,40.0,35.0,30.0,2017
2017-09-23 06:00:00,AL152017,MARIA,HU,24.4,-71.9,100.0,952.0,170.0,170.0,100.0,120.0,90.0,90.0,60.0,70.0,50.0,40.0,35.0,30.0,2017
2017-09-23 12:00:00,AL152017,MARIA,HU,25.1,-72.1,100.0,952.0,170.0,170.0,100.0,150.0,90.0,90.0,60.0,70.0,50.0,40.0,35.0,40.0,2017
2017-09-23 18:00:00,AL152017,MARIA,HU,25.9,-72.3,100.0,952.0,210.0,200.0,100.0,150.0,90.0,80.0,60.0,80.0,50.0,40.0,35.0,45.0,2017
2017-09-24 00:00:00,AL152017,MARIA,HU,26.6,-72.4,100.0,945.0,210.0,200.0,100.0,150.0,100.0,80.0,60.0,80.0,50.0,40.0,35.0,45.0,2017
2017-09-24 06:00:00,AL152017,MARIA,HU,27.5,-72.6,95.0,942.0,210.0,200.0,120.0,160.0,100.0,80.0,60.0,80.0,50.0,40.0,35.0,45.0,2017
2017-09-24 12:00:00,AL152017,MARIA,HU,28.4,-72.8,95.0,947.0,210.0,200.0,120.0,160.0,100.0,80.0,60.0,80.0,50.0,40.0,35.0,45.0,2017
2017-09-24 18:00:00,AL152017,MARIA,HU,29.1,-72.9,90.0,943.0,200.0,200.0,140.0,160.0,100.0,100.0,70.0,90.0,50.0,40.0,35.0,45.0,2017
2017-09-25 00:00:00,AL152017,MARIA,HU,29.7,-72.9,85.0,947.0,200.0,200.0,140.0,160.0,100.0,100.0,70.0,90.0,50.0,40.0,35.0,45.0,2017
2017-09-25 06:00:00,AL152017,MARIA,HU,30.3,-72.9,75.0,954.0,200.0,200.0,160.0,170.0,100.0,100.0,90.0,90.0,60.0,60.0,0.0,0.0,2017
2017-09-25 12:00:00,AL152017,MARIA,HU,30.8,-73.0,70.0,961.0,200.0,200.0,160.0,160.0,120.0,120.0,90.0,90.0,80.0,80.0,0.0,0.0,2017
2017-09-25 18:00:00,AL152017,MARIA,HU,31.4,-73.1,70.0,966.0,180.0,180.0,160.0,160.0,120.0,120.0,90.0,90.0,90.0,90.0,0.0,0.0,2017
2017-09-26 00:00:00,AL152017,MARIA,HU,32.0,-73.1,70.0,966.0,180.0,180.0,160.0,160.0,120.0,120.0,90.0,90.0,90.0,90.0,0.0,0.0,2017
2017-09-26 06:00:00,AL152017,MARIA,HU,32.6,-73.1,65.0,970.0,200.0,210.0,160.0,160.0,120.0,120.0,90.0,90.0,90.0,90.0,0.0,0.0,2017
2017-09-26 12:00:00,AL152017,MARIA,HU,33.3,-73.1,65.0,970.0,200.0,210.0,160.0,160.0,120.0,120.0,90.0,90.0,90.0,90.0,0.0,0.0,2017
2017-09-26 18:00:00,AL152017,MARIA,HU,33.9,-73.1,65.0,975.0,200.0,200.0,160.0,160.0,120.0,120.0,80.0,100.0,90.0,90.0,0.0,90.0,2017
2017-09-27 00:00:00,AL152017,MARIA,HU,34.4,-73.0,65.0,975.0,200.0,200.0,160.0,160.0,120.0,120.0,80.0,100.0,90.0,90.0,0.0,90.0,2017
2017-09-27 06:00:00,AL152017,MARIA,HU,34.9,-72.9,65.0,976.0,200.0,200.0,160.0,150.0,120.0,120.0,0.0,100.0,90.0,0.0,0.0,90.0,2017
2017-09-27 12:00:00,AL152017,MARIA,HU,35.4,-72.8,65.0,977.0,200.0,200.0,160.0,150.0,120.0,120.0,0.0,100.0,90.0,0.0,0.0,90.0,2017
2017-09-27 18:00:00,AL152017,MARIA,HU,36.0,-72.6,65.0,979.0,200.0,200.0,160.0,150.0,120.0,120.0,0.0,100.0,90.0,0.0,0.0,90.0,2017
2017-09-28 00:00:00,AL152017,MARIA,HU,36.6,-72.2,65.0,979.0,200.0,200.0,160.0,150.0,120.0,120.0,0.0,100.0,90.0,0.0,0.0,90.0,2017
2017-09-28 06:00:00,AL152017,MARIA,TS,36.7,-71.3,60.0,982.0,180.0,210.0,160.0,150.0,90.0,90.0,70.0,80.0,0.0,0.0,0.0,0.0,2017
2017-09-28 12:00:00,AL152017,MARIA,TS,36.8,-70.0,60.0,982.0,180.0,210.0,160.0,150.0,90.0,90.0,70.0,80.0,0.0,0.0,0.0,0.0,2017
2017-09-28 18:00:00,AL152017,MARIA,TS,36.8,-68.6,55.0,985.0,180.0,210.0,160.0,150.0,90.0,90.0,70.0,80.0,0.0,0.0,0.0,0.0,2017
2017-09-29 00:00:00,AL152017,MARIA,TS,36.9,-66.8,55.0,985.0,180.0,200.0,160.0,150.0,90.0,90.0,70.0,80.0,0.0,0.0,0.0,0.0,2017
2017-09-29 06:00:00,AL152017,MARIA,TS,37.0,-64.6,50.0,987.0,100.0,210.0,220.0,180.0,0.0,90.0,100.0,0.0,0.0,0.0,0.0,0.0,2017
2017-09-29 12:00:00,AL152017,MARIA,TS,37.0,-62.0,50.0,988.0,100.0,210.0,220.0,180.0,0.0,90.0,100.0,0.0,0.0,0.0,0.0,0.0,2017
2017-09-29 18:00:00,AL152017,MARIA,TS,37.4,-59.0,50.0,988.0,100.0,220.0,220.0,180.0,0.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,2017
2017-09-30 00:00:00,AL152017,MARIA,TS,38.1,-55.6,50.0,988.0,100.0,220.0,220.0,180.0,0.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,2017
2017-09-30 06:00:00,AL152017,MARIA,TS,39.1,-52.2,50.0,988.0,110.0,200.0,200.0,180.0,0.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,2017
2017-09-30 12:00:00,AL152017,MARIA,TS,40.0,-48.8,50.0,988.0,110.0,200.0,200.0,180.0,0.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,2017
2017-09-30 18:00:00,AL152017,MARIA,EX,41.2,-45.6,45.0,991.0,110.0,200.0,200.0,150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017
2017-10-01 00:00:00,AL152017,MARIA,EX,42.2,-42.6,45.0,994.0,110.0,200.0,200.0,150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017
2017-10-01 06:00:00,AL152017,MARIA,EX,43.4,-39.4,45.0,996.0,110.0,200.0,200.0,150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017
2017-10-01 12:00:00,AL152017,MARIA,EX,44.9,-35.5,45.0,999.0,110.0,200.0,200.0,150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017
2017-10-01 18:00:00,AL152017,MARIA,EX,46.5,-31.0,45.0,1003.0,110.0,200.0,200.0,150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017
2017-10-02 00:00:00,AL152017,MARIA,EX,47.5,-26.5,40.0,1005.0,0.0,0.0,200.0,150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017
2017-10-02 06:00:00,AL152017,MARIA,EX,48.0,-22.0,40.0,1012.0,0.0,0.0,200.0,150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017
2017-10-02 12:00:00,AL152017,MARIA,EX,48.0,-17.0,30.0,1016.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017
2017-10-03 12:00:00,AL162017,NATE,LO,10.7,-80.8,20.0,1008.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017
2017-10-03 18:00:00,AL162017,NATE,LO,11.1,-81.1,25.0,1007.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017
2017-10-04 00:00:00,AL162017,NATE,LO,11.4,-81.2,25.0,1007.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017
2017-10-04 06:00:00,AL162017,NATE,LO,11.7,-81.4,25.0,1006.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017
2017-10-04 12:00:00,AL162017,NATE,TD,12.0,-81.8,25.0,1005.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017
2017-10-04 18:00:00,AL162017,NATE,TD,12.3,-82.3,30.0,1005.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017
2017-10-05 00:00:00,AL162017,NATE,TD,12.6,-82.7,30.0,1004.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017
2017-10-05 06:00:00,AL162017,NATE,TS,13.1,-83.1,35.0,1001.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017
2017-10-05 12:00:00,AL162017,NATE,TS,13.9,-83.5,35.0,999.0,40.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017
2017-10-05 18:00:00,AL162017,NATE,TS,14.5,-84.0,35.0,1000.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017
2017-10-06 00:00:00,AL162017,NATE,TS,15.3,-84.4,35.0,1000.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017
2017-10-06 06:00:00,AL162017,NATE,TS,16.3,-84.7,40.0,999.0,80.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017
2017-10-06 12:00:00,AL162017,NATE,TS,17.9,-84.7,40.0,996.0,100.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017
2017-10-06 18:00:00,AL162017,NATE,TS,19.5,-85.2,45.0,995.0,110.0,80.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017
2017-10-07 00:00:00,AL162017,NATE,TS,21.3,-85.9,55.0,990.0,110.0,80.0,50.0,0.0,30.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,2017
2017-10-07 06:00:00,AL162017,NATE,HU,23.5,-86.5,70.0,987.0,110.0,90.0,50.0,40.0,50.0,50.0,0.0,0.0,30.0,0.0,0.0,0.0,2017
2017-10-07 12:00:00,AL162017,NATE,HU,25.7,-87.9,80.0,986.0,110.0,90.0,50.0,40.0,60.0,50.0,0.0,0.0,30.0,30.0,0.0,0.0,2017
2017-10-07 18:00:00,AL162017,NATE,HU,27.6,-88.9,80.0,981.0,110.0,100.0,50.0,80.0,60.0,60.0,0.0,30.0,35.0,35.0,0.0,0.0,2017
2017-10-08 00:00:00,AL162017,NATE,HU,29.1,-89.2,75.0,983.0,110.0,100.0,40.0,70.0,50.0,50.0,0.0,20.0,30.0,30.0,0.0,0.0,2017
2017-10-08 05:20:00,AL162017,NATE,HU,30.4,-89.0,65.0,984.0,90.0,100.0,40.0,70.0,40.0,50.0,0.0,0.0,25.0,30.0,0.0,0.0,2017
2017-10-08 06:00:00,AL162017,NATE,TS,30.5,-88.9,60.0,984.0,60.0,100.0,0.0,0.0,20.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,2017
2017-10-08 12:00:00,AL162017,NATE,TS,32.2,-88.0,35.0,993.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017
2017-10-08 18:00:00,AL162017,NATE,TD,34.1,-87.1,25.0,996.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017
2017-10-09 00:00:00,AL162017,NATE,LO,36.2,-85.7,20.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017
2017-10-09 06:00:00,AL162017,NATE,EX,39.1,-83.4,20.0,1004.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017
2017-10-09 12:00:00,AL162017,NATE,EX,41.5,-80.5,25.0,1005.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017
2017-10-09 18:00:00,AL162017,NATE,EX,43.1,-76.3,25.0,1005.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017
2017-10-10 00:00:00,AL162017,NATE,EX,44.2,-72.0,25.0,1006.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017
2017-10-10 06:00:00,AL162017,NATE,EX,45.6,-67.6,25.0,1006.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017
2017-10-10 12:00:00,AL162017,NATE,EX,46.1,-63.9,25.0,1007.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017
2017-10-10 18:00:00,AL162017,NATE,EX,46.5,-60.4,25.0,1004.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017
2017-10-11 00:00:00,AL162017,NATE,EX,47.5,-56.0,25.0,1001.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017
2017-10-06 12:00:00,AL172017,OPHELIA,LO,31.8,-39.5,20.0,1013.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017
2017-10-06 18:00:00,AL172017,OPHELIA,LO,32.3,-38.6,20.0,1012.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017
2017-10-07 00:00:00,AL172017,OPHELIA,LO,32.9,-37.3,25.0,1011.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017
2017-10-07 06:00:00,AL172017,OPHELIA,LO,32.7,-38.5,30.0,1010.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017
2017-10-07 12:00:00,AL172017,OPHELIA,LO,32.3,-39.5,30.0,1010.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017
2017-10-07 18:00:00,AL172017,OPHELIA,LO,31.5,-39.5,30.0,1010.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017
2017-10-08 00:00:00,AL172017,OPHELIA,LO,31.3,-39.5,30.0,1010.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017
2017-10-08 06:00:00,AL172017,OPHELIA,LO,31.0,-39.6,35.0,1010.0,40.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017
2017-10-08 12:00:00,AL172017,OPHELIA,LO,30.6,-39.7,35.0,1009.0,40.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017
2017-10-08 18:00:00,AL172017,OPHELIA,LO,30.4,-40.1,35.0,1009.0,50.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017
2017-10-09 00:00:00,AL172017,OPHELIA,LO,30.5,-40.1,35.0,1008.0,50.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017
2017-10-09 06:00:00,AL172017,OPHELIA,TS,30.9,-40.0,35.0,1008.0,60.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017
2017-10-09 12:00:00,AL172017,OPHELIA,TS,31.3,-40.0,35.0,1008.0,60.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017
2017-10-09 18:00:00,AL172017,OPHELIA,TS,31.7,-39.6,40.0,1005.0,60.0,40.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017
2017-10-10 00:00:00,AL172017,OPHELIA,TS,32.0,-39.1,40.0,1005.0,60.0,50.0,30.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017
2017-10-10 06:00:00,AL172017,OPHELIA,TS,31.9,-38.8,45.0,1003.0,60.0,50.0,40.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017
2017-10-10 12:00:00,AL172017,OPHELIA,TS,31.6,-38.5,45.0,1002.0,60.0,60.0,60.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017
2017-10-10 18:00:00,AL172017,OPHELIA,TS,31.3,-38.2,45.0,1002.0,60.0,60.0,60.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017
2017-10-11 00:00:00,AL172017,OPHELIA,TS,30.9,-37.8,50.0,1000.0,60.0,60.0,60.0,60.0,0.0,0.0,30.0,30.0,0.0,0.0,0.0,0.0,2017
2017-10-11 06:00:00,AL172017,OPHELIA,TS,30.4,-37.2,55.0,998.0,60.0,60.0,60.0,60.0,0.0,0.0,30.0,30.0,0.0,0.0,0.0,0.0,2017
2017-10-11 12:00:00,AL172017,OPHELIA,TS,30.0,-36.7,60.0,994.0,60.0,60.0,60.0,60.0,0.0,30.0,30.0,30.0,0.0,0.0,0.0,0.0,2017
2017-10-11 18:00:00,AL172017,OPHELIA,HU,29.8,-36.2,65.0,991.0,60.0,60.0,60.0,60.0,30.0,30.0,30.0,30.0,0.0,20.0,20.0,0.0,2017
2017-10-12 00:00:00,AL172017,OPHELIA,HU,29.9,-35.8,70.0,986.0,60.0,60.0,60.0,60.0,30.0,30.0,30.0,30.0,15.0,20.0,20.0,15.0,2017
2017-10-12 06:00:00,AL172017,OPHELIA,HU,30.2,-35.7,75.0,982.0,60.0,60.0,60.0,60.0,30.0,30.0,30.0,30.0,20.0,20.0,20.0,20.0,2017
2017-10-12 12:00:00,AL172017,OPHELIA,HU,30.4,-35.7,80.0,975.0,60.0,60.0,60.0,60.0,30.0,30.0,30.0,30.0,20.0,20.0,20.0,20.0,2017
2017-10-12 18:00:00,AL172017,OPHELIA,HU,30.5,-35.6,85.0,971.0,70.0,70.0,70.0,70.0,30.0,30.0,30.0,30.0,20.0,20.0,20.0,20.0,2017
2017-10-13 00:00:00,AL172017,OPHELIA,HU,30.5,-35.1,90.0,967.0,70.0,70.0,70.0,70.0,30.0,30.0,30.0,30.0,20.0,20.0,20.0,20.0,2017
2017-10-13 06:00:00,AL172017,OPHELIA,HU,30.9,-34.4,90.0,966.0,70.0,70.0,70.0,70.0,30.0,30.0,30.0,30.0,20.0,20.0,20.0,15.0,2017
2017-10-13 12:00:00,AL172017,OPHELIA,HU,31.4,-33.4,80.0,974.0,80.0,80.0,70.0,70.0,40.0,40.0,30.0,30.0,20.0,20.0,20.0,15.0,2017
2017-10-13 18:00:00,AL172017,OPHELIA,HU,32.0,-32.5,80.0,973.0,80.0,80.0,80.0,70.0,40.0,40.0,30.0,30.0,20.0,20.0,20.0,15.0,2017
2017-10-14 00:00:00,AL172017,OPHELIA,HU,32.6,-31.5,85.0,970.0,80.0,80.0,80.0,70.0,40.0,40.0,40.0,30.0,20.0,20.0,20.0,15.0,2017
2017-10-14 06:00:00,AL172017,OPHELIA,HU,33.4,-29.7,95.0,963.0,80.0,90.0,90.0,70.0,40.0,40.0,40.0,30.0,20.0,20.0,20.0,15.0,2017
2017-10-14 12:00:00,AL172017,OPHELIA,HU,34.2,-27.7,100.0,959.0,90.0,100.0,100.0,80.0,50.0,50.0,50.0,30.0,20.0,30.0,30.0,15.0,2017
